subj_idx,date,trialnum,stim,response,rt
416,2017-11-16,8,2,1,1.68
416,2017-11-16,9,2,1,0.01
416,2017-11-16,10,2,0,24.24
416,2017-11-16,11,2,1,9.48
416,2017-11-16,12,2,1,3.06
416,2017-11-16,13,1,1,2.67
416,2017-11-16,14,2,0,9.21
416,2017-11-16,15,1,1,4.93
416,2017-11-16,16,2,1,1.05
416,2017-11-16,17,2,1,0.61
416,2017-11-16,18,2,1,2.81
416,2017-11-16,19,1,1,3.43
416,2017-11-16,20,2,1,1.02
416,2017-11-16,21,2,1,8.38
416,2017-11-16,22,2,0,17.21
416,2017-11-16,23,2,1,3.29
416,2017-11-16,24,2,1,1.33
416,2017-11-16,25,1,1,1.45
416,2017-11-16,26,1,1,4.75
416,2017-11-16,27,1,1,1.63
416,2017-11-16,28,2,0,26.99
416,2017-11-16,29,2,1,1.22
416,2017-11-16,30,1,1,2.49
416,2017-11-16,31,1,1,1.21
416,2017-11-16,32,1,1,1.9
416,2017-11-16,33,1,1,3.18
416,2017-11-16,34,2,0,12.34
416,2017-11-16,35,1,1,0.5
416,2017-11-16,36,2,1,13.99
416,2017-11-16,37,2,0,14.2
416,2017-11-16,38,2,1,2.4
416,2017-11-16,39,2,1,13.69
416,2017-11-16,40,1,1,16.59
416,2017-11-16,42,1,1,0.2
416,2017-11-16,44,1,1,2.13
416,2017-11-16,45,1,1,0.97
416,2017-11-16,47,1,1,9.24
416,2017-11-16,48,1,1,0.97
416,2017-11-16,50,1,1,3.4
416,2017-11-17,1,1,0,1.79
416,2017-11-17,2,2,1,41.39
416,2017-11-17,3,2,1,2.59
416,2017-11-17,4,2,1,0.95
416,2017-11-17,5,2,1,7.32
416,2017-11-17,6,1,1,20.01
416,2017-11-17,7,1,0,4.18
416,2017-11-17,8,1,1,3.39
416,2017-11-17,9,1,1,0.07
416,2017-11-17,10,2,1,3.73
416,2017-11-17,11,2,1,2.85
416,2017-11-17,12,2,0,27.55
416,2017-11-17,13,2,1,4.25
416,2017-11-17,14,1,1,8.86
416,2017-11-17,15,2,0,10.82
416,2017-11-17,16,2,1,13.28
416,2017-11-17,17,2,1,0.85
416,2017-11-17,18,1,1,13.88
416,2017-11-17,19,1,1,21.48
416,2017-11-17,20,2,0,9.51
416,2017-11-17,21,1,1,11.43
416,2017-11-17,22,2,1,0.14
416,2017-11-17,23,2,1,1.08
416,2017-11-17,24,2,1,2.07
416,2017-11-17,25,1,1,1.95
416,2017-11-17,26,2,1,15.72
416,2017-11-17,27,2,1,0.04
416,2017-11-17,28,2,1,0.86
416,2017-11-17,29,2,1,2.3
416,2017-11-17,30,1,1,0.58
416,2017-11-17,31,1,1,2.82
416,2017-11-17,32,2,0,19.95
416,2017-11-17,33,1,1,0.43
416,2017-11-17,34,2,1,14.88
416,2017-11-17,35,1,1,2.99
416,2017-11-17,36,2,1,16.39
416,2017-11-17,37,1,1,0.29
416,2017-11-17,38,2,1,13.32
416,2017-11-17,39,2,1,0.31
416,2017-11-17,40,1,1,1.22
416,2017-11-17,41,2,1,14.42
416,2017-11-17,43,1,1,1.83
416,2017-11-17,44,1,0,4.96
416,2017-11-17,45,1,1,0.96
416,2017-11-17,46,1,1,1.25
416,2017-11-17,48,1,1,1.38
416,2017-11-17,49,1,1,1.43
416,2017-11-17,52,1,1,2.17
416,2017-11-20,1,1,0,3.34
416,2017-11-20,2,1,0,0.55
416,2017-11-20,3,2,1,54.32
416,2017-11-20,4,2,1,0.6
416,2017-11-20,5,2,1,10.52
416,2017-11-20,6,1,0,50.07
416,2017-11-20,7,1,0,4.35
416,2017-11-20,8,2,1,58.05
416,2017-11-20,9,1,0,26.98
416,2017-11-20,10,2,1,30.22
416,2017-11-20,11,2,1,6.62
416,2017-11-20,12,2,1,0.67
416,2017-11-20,13,2,1,0.35
416,2017-11-20,15,1,0,35.81
416,2017-11-20,16,2,1,3.86
416,2017-11-20,17,2,0,10.96
416,2017-11-20,18,1,0,1.55
416,2017-11-20,19,2,1,30.85
416,2017-11-20,20,1,1,1.06
416,2017-11-20,21,1,1,2.6
416,2017-11-20,22,2,1,1
416,2017-11-20,23,2,0,4.66
416,2017-11-20,24,2,0,0.74
416,2017-11-20,25,2,1,28
416,2017-11-20,26,1,1,0.5
416,2017-11-20,27,2,0,12.67
416,2017-11-20,28,2,0,2.12
416,2017-11-20,29,2,1,32.65
416,2017-11-20,30,1,1,1.82
416,2017-11-20,31,2,0,11.83
416,2017-11-20,33,1,1,30.57
416,2017-11-20,34,2,0,0.8
416,2017-11-20,35,1,1,1.11
416,2017-11-20,36,2,1,0.23
416,2017-11-20,37,1,1,11.87
416,2017-11-20,38,1,1,0.57
416,2017-11-20,39,2,0,11.71
416,2017-11-20,40,1,1,27.4
416,2017-11-20,41,2,0,13.59
416,2017-11-20,42,2,1,1.41
416,2017-11-20,43,2,1,0.03
416,2017-11-20,45,1,1,5.92
416,2017-11-20,48,1,1,3.24
416,2017-11-20,50,1,1,2.7
416,2017-11-21,2,2,1,39.98
416,2017-11-21,3,2,1,5.21
416,2017-11-21,4,2,1,5.78
416,2017-11-21,5,2,1,4.42
416,2017-11-21,7,1,0,36.16
416,2017-11-21,8,2,1,2.48
416,2017-11-21,9,2,1,3.37
416,2017-11-21,10,2,1,3.44
416,2017-11-21,11,2,0,14.17
416,2017-11-21,12,2,1,14.3
416,2017-11-21,14,1,0,66.16
416,2017-11-21,16,2,1,92.94
416,2017-11-21,17,2,1,14.28
416,2017-11-21,18,1,0,84.41
416,2017-11-21,20,2,1,59.26
416,2017-11-21,21,2,1,5.63
416,2017-11-21,22,1,0,60.93
416,2017-11-21,23,2,1,30.26
416,2017-11-21,24,1,0,23.54
416,2017-11-21,25,1,1,11.67
416,2017-11-21,26,2,1,3.74
416,2017-11-21,27,2,1,4.43
416,2017-11-21,28,2,0,7.16
416,2017-11-21,29,1,1,3.32
416,2017-11-21,31,2,1,38.68
416,2017-11-21,32,1,0,64.4
416,2017-11-21,33,2,1,28.83
416,2017-11-21,34,1,0,15.33
416,2017-11-21,35,1,1,1.12
416,2017-11-21,36,1,1,5.28
416,2017-11-21,37,1,1,0.09
416,2017-11-21,38,1,1,1.94
416,2017-11-21,39,2,0,7.17
416,2017-11-21,40,2,1,0.43
416,2017-11-21,41,2,1,8.57
416,2017-11-21,44,1,1,1.11
416,2017-11-21,51,1,0,60.25
416,2017-11-22,2,2,1,35.92
416,2017-11-22,3,2,1,3.29
416,2017-11-22,4,2,1,0.26
416,2017-11-22,5,2,1,6.09
416,2017-11-22,6,1,1,9.72
416,2017-11-22,7,1,0,114.34
416,2017-11-22,9,2,1,59.63
416,2017-11-22,10,2,1,1.11
416,2017-11-22,11,1,1,0.2
416,2017-11-22,12,1,1,1.24
416,2017-11-22,13,2,1,2.69
416,2017-11-22,14,1,0,9.37
416,2017-11-22,15,2,1,2.26
416,2017-11-22,16,2,1,6.99
416,2017-11-22,17,2,1,0.93
416,2017-11-22,18,1,0,50.54
416,2017-11-22,19,2,1,27.11
416,2017-11-22,20,1,0,11.87
416,2017-11-22,21,1,1,4.85
416,2017-11-22,22,1,1,2.38
416,2017-11-22,23,2,1,0.29
416,2017-11-22,24,2,1,1.55
416,2017-11-22,25,2,0,5.65
416,2017-11-22,26,1,1,7.88
416,2017-11-22,27,2,1,9.5
416,2017-11-22,28,1,0,24.6
416,2017-11-22,29,2,1,26.24
416,2017-11-22,30,2,1,0.64
416,2017-11-22,31,2,1,8.03
416,2017-11-22,32,2,1,1.88
416,2017-11-22,33,1,0,6.6
416,2017-11-22,34,1,1,3.68
416,2017-11-22,35,2,0,9.98
416,2017-11-22,36,2,1,1.19
416,2017-11-22,37,1,1,1.4
416,2017-11-22,38,1,0,7.45
416,2017-11-22,39,2,1,2.11
416,2017-11-22,40,2,1,0.89
416,2017-11-22,41,1,0,2.38
416,2017-11-22,42,2,1,39.88
416,2017-11-22,43,1,0,34.51
416,2017-11-22,46,1,1,6.3
416,2017-11-22,48,1,1,0.92
416,2017-11-22,51,1,1,2.47
416,2017-11-23,1,2,1,7.94
416,2017-11-23,2,1,0,20.17
416,2017-11-23,3,2,1,29.06
416,2017-11-23,4,2,1,1.13
416,2017-11-23,5,2,1,3.92
416,2017-11-23,6,2,1,5.25
416,2017-11-23,7,1,0,58.96
416,2017-11-23,8,2,1,28.78
416,2017-11-23,9,2,1,3.08
416,2017-11-23,10,2,1,3.55
416,2017-11-23,11,1,1,7.33
416,2017-11-23,12,1,0,10.94
416,2017-11-23,13,2,1,5.78
416,2017-11-23,14,1,1,1.37
416,2017-11-23,15,1,0,5.45
416,2017-11-23,16,1,1,2.67
416,2017-11-23,18,2,1,36.89
416,2017-11-23,19,2,1,2.38
416,2017-11-23,20,2,1,7.96
416,2017-11-23,21,2,1,7.25
416,2017-11-23,22,2,1,2.37
416,2017-11-23,23,1,0,114.23
416,2017-11-23,24,2,1,29.15
416,2017-11-23,25,2,1,4.5
416,2017-11-23,26,2,1,6.22
416,2017-11-23,27,2,1,0.81
416,2017-11-23,28,1,0,13.24
416,2017-11-23,29,1,1,3.86
416,2017-11-23,30,2,0,13.87
416,2017-11-23,31,1,1,1.38
416,2017-11-23,32,1,1,1.09
416,2017-11-23,33,2,1,6.93
416,2017-11-23,34,1,1,0.67
416,2017-11-23,35,2,0,14.89
416,2017-11-23,36,1,1,4.9
416,2017-11-23,37,2,1,2.19
416,2017-11-23,38,1,0,11.51
416,2017-11-23,39,2,1,5.32
416,2017-11-23,40,2,0,3.64
416,2017-11-23,41,1,0,0.22
416,2017-11-23,42,1,0,0.8
416,2017-11-23,43,1,0,4.64
416,2017-11-23,48,1,0,2.39
416,2017-11-23,51,1,1,111.47
416,2017-11-24,1,1,0,7.34
416,2017-11-24,2,2,1,26.49
416,2017-11-24,3,2,1,6.5
416,2017-11-24,4,1,0,31.46
416,2017-11-24,5,1,1,0.34
416,2017-11-24,6,1,1,5.04
416,2017-11-24,7,1,1,1.45
416,2017-11-24,8,2,0,8.46
416,2017-11-24,9,2,1,0.36
416,2017-11-24,10,2,1,0.05
416,2017-11-24,11,2,1,13.2
416,2017-11-24,12,1,0,11.61
416,2017-11-24,13,1,1,2.25
416,2017-11-24,14,1,1,1.78
416,2017-11-24,15,2,0,9.24
416,2017-11-24,16,2,1,1.32
416,2017-11-24,17,2,1,2.57
416,2017-11-24,18,1,1,3.57
416,2017-11-24,19,2,0,15.82
416,2017-11-24,20,2,1,4.44
416,2017-11-24,21,1,1,0.29
416,2017-11-24,22,1,1,0.53
416,2017-11-24,23,2,1,7.15
416,2017-11-24,24,2,1,2.06
416,2017-11-24,25,2,1,4.05
416,2017-11-24,26,1,0,5.7
416,2017-11-24,27,2,0,4.72
416,2017-11-24,28,1,0,4.41
416,2017-11-24,29,2,1,55.72
416,2017-11-24,30,2,1,0.6
416,2017-11-24,31,2,1,7.47
416,2017-11-24,32,2,1,3.47
416,2017-11-24,33,1,1,4.59
416,2017-11-24,34,1,1,0.92
416,2017-11-24,35,2,1,4.65
416,2017-11-24,36,1,0,7.82
416,2017-11-24,37,1,1,0.89
416,2017-11-24,38,2,1,6.94
416,2017-11-24,39,2,0,8.35
416,2017-11-24,40,1,1,3.97
416,2017-11-24,41,2,1,1.33
416,2017-11-24,42,2,1,3.68
416,2017-11-24,43,2,0,5.6
416,2017-11-24,48,1,1,1
416,2017-11-24,49,1,1,2.75
416,2017-11-24,51,1,1,2.03
416,2017-11-25,1,1,0,3.24
416,2017-11-25,2,2,1,0.01
416,2017-11-25,3,1,1,2.5
416,2017-11-25,4,2,1,0.82
416,2017-11-25,5,1,1,2.63
416,2017-11-25,6,2,0,2.92
416,2017-11-25,7,2,1,40.31
416,2017-11-25,8,1,0,0
416,2017-11-25,9,2,0,47.27
416,2017-11-25,10,1,1,26.31
416,2017-11-25,11,2,0,11.83
416,2017-11-25,12,2,0,0.66
416,2017-11-25,13,2,1,66.48
416,2017-11-25,14,2,0,6.5
416,2017-11-25,15,2,1,4.63
416,2017-11-25,16,1,1,2.69
416,2017-11-25,17,1,1,1.73
416,2017-11-25,18,1,1,3.78
416,2017-11-25,19,2,0,14.05
416,2017-11-25,20,1,1,6.41
416,2017-11-25,21,2,0,10.49
416,2017-11-25,22,2,1,0.94
416,2017-11-25,23,2,1,0.28
416,2017-11-25,24,1,1,0.64
416,2017-11-25,25,1,1,2.76
416,2017-11-25,26,1,1,3.95
416,2017-11-25,27,1,1,2.72
416,2017-11-25,28,1,1,2.38
416,2017-11-25,29,2,0,67.83
416,2017-11-25,30,1,1,26.35
416,2017-11-25,31,1,1,0.91
416,2017-11-25,32,2,0,14.56
416,2017-11-25,33,2,1,0.75
416,2017-11-25,34,1,1,0.56
416,2017-11-25,35,2,0,6.4
416,2017-11-25,36,2,1,2.22
416,2017-11-25,37,1,0,9.66
416,2017-11-25,38,2,1,4.88
416,2017-11-25,39,2,1,3.78
416,2017-11-25,40,1,0,5.75
416,2017-11-25,41,1,1,0.34
416,2017-11-25,42,2,0,9.78
416,2017-11-25,43,1,1,0.24
416,2017-11-25,44,2,0,8.91
416,2017-11-25,45,2,1,1.15
416,2017-11-25,46,2,1,1.32
416,2017-11-25,47,1,1,0.61
416,2017-11-25,48,1,0,4.33
416,2017-11-25,53,1,1,0.53
416,2017-11-26,1,1,1,7.81
416,2017-11-26,2,2,0,4.28
416,2017-11-26,3,1,1,0.43
416,2017-11-26,4,2,1,0.33
416,2017-11-26,5,2,1,1.99
416,2017-11-26,6,1,1,2.18
416,2017-11-26,7,2,0,9.76
416,2017-11-26,8,2,1,8.05
416,2017-11-26,9,2,0,5.4
416,2017-11-26,10,1,1,1.57
416,2017-11-26,11,2,0,10.72
416,2017-11-26,12,2,1,3.31
416,2017-11-26,13,2,1,0.5
416,2017-11-26,14,1,1,0.78
416,2017-11-26,15,2,0,32.66
416,2017-11-26,16,2,1,28.02
416,2017-11-26,17,2,0,9.67
416,2017-11-26,18,1,1,0.57
416,2017-11-26,19,1,1,5.53
416,2017-11-26,20,2,1,2.49
416,2017-11-26,21,2,0,42.44
416,2017-11-26,22,2,1,26.57
416,2017-11-26,23,2,1,0.03
416,2017-11-26,24,2,0,10.35
416,2017-11-26,25,1,1,0.93
416,2017-11-26,26,1,1,2.01
416,2017-11-26,27,2,0,3.03
416,2017-11-26,28,1,1,3.14
416,2017-11-26,29,1,1,0.64
416,2017-11-26,30,1,1,1.03
416,2017-11-26,31,1,1,1.43
416,2017-11-26,32,1,1,0.72
416,2017-11-26,33,1,1,2.13
416,2017-11-26,34,2,0,75.38
416,2017-11-26,35,2,1,0.11
416,2017-11-26,36,2,1,6.06
416,2017-11-26,37,2,1,4.03
416,2017-11-26,38,2,0,12.03
416,2017-11-26,39,1,1,0.16
416,2017-11-26,40,1,1,0.11
416,2017-11-26,41,1,1,0.2
416,2017-11-26,42,2,0,6.53
416,2017-11-26,43,2,1,1.92
416,2017-11-26,49,1,1,0.12
416,2017-11-26,50,1,1,2
416,2017-11-27,1,2,1,9.97
416,2017-11-27,3,2,1,25.67
416,2017-11-27,4,1,0,57.99
416,2017-11-27,6,2,1,50.07
416,2017-11-27,7,1,0,41.17
416,2017-11-27,8,1,1,24.41
416,2017-11-27,9,1,1,1.44
416,2017-11-27,10,2,0,8.94
416,2017-11-27,11,1,1,2.65
416,2017-11-27,12,1,1,4.74
416,2017-11-27,13,2,1,5.06
416,2017-11-27,14,1,0,16.1
416,2017-11-27,15,1,1,21.25
416,2017-11-27,16,2,1,3.06
416,2017-11-27,17,1,0,25.29
416,2017-11-27,18,2,1,27.84
416,2017-11-27,21,1,0,64.24
416,2017-11-27,22,1,0,0.67
416,2017-11-27,23,2,1,88.32
416,2017-11-27,25,1,0,41.86
416,2017-11-27,26,1,0,3.37
416,2017-11-27,27,2,1,72.53
416,2017-11-27,28,2,1,9.77
416,2017-11-27,29,1,0,5.63
416,2017-11-27,30,1,1,0.15
416,2017-11-27,31,1,1,3.36
416,2017-11-27,32,1,1,1.08
416,2017-11-27,33,1,0,5.29
416,2017-11-27,34,2,0,2.07
416,2017-11-27,35,1,1,21.68
416,2017-11-27,36,2,1,3.73
416,2017-11-27,37,2,0,26.79
416,2017-11-27,38,2,1,25.14
416,2017-11-27,39,1,0,19.07
416,2017-11-27,40,1,0,1.31
416,2017-11-27,41,2,1,43.4
416,2017-11-27,42,1,0,14.77
416,2017-11-27,43,1,0,5.7
416,2017-11-27,44,2,1,0.25
416,2017-11-27,47,2,1,1.73
416,2017-11-27,49,2,1,6.09
416,2017-11-27,52,2,0,3.28
416,2017-11-28,1,2,1,9.64
416,2017-11-28,2,2,1,2.85
416,2017-11-28,3,1,0,36.67
416,2017-11-28,5,2,1,49.39
416,2017-11-28,6,1,0,9.52
416,2017-11-28,7,2,1,4.14
416,2017-11-28,8,2,1,2.34
416,2017-11-28,9,2,1,4.46
416,2017-11-28,10,2,1,5.49
416,2017-11-28,11,1,1,2.15
416,2017-11-28,12,2,1,2.8
416,2017-11-28,13,2,1,3.95
416,2017-11-28,14,2,1,0.14
416,2017-11-28,15,2,0,2.85
416,2017-11-28,16,1,1,0.15
416,2017-11-28,17,2,0,9.06
416,2017-11-28,18,2,1,9.23
416,2017-11-28,21,2,1,45.84
416,2017-11-28,22,1,0,8.72
416,2017-11-28,23,2,1,0.83
416,2017-11-28,24,1,0,3.95
416,2017-11-28,25,2,1,0.4
416,2017-11-28,26,2,1,1.41
416,2017-11-28,27,1,1,0.1
416,2017-11-28,28,1,1,2.21
416,2017-11-28,29,2,1,4.72
416,2017-11-28,30,2,0,6.56
416,2017-11-28,31,1,1,0.14
416,2017-11-28,32,1,1,0.73
416,2017-11-28,33,2,0,5.28
416,2017-11-28,34,2,1,0.36
416,2017-11-28,35,1,1,1.03
416,2017-11-28,36,1,0,25.11
416,2017-11-28,37,2,1,1.61
416,2017-11-28,38,1,1,0.06
416,2017-11-28,39,2,0,9.6
416,2017-11-28,40,2,1,2.93
416,2017-11-28,41,1,0,9.76
416,2017-11-28,42,1,1,0.06
416,2017-11-28,43,2,0,5.99
416,2017-11-28,47,1,1,1.65
416,2017-11-28,50,1,1,1.13
416,2017-11-29,1,1,0,6.6
416,2017-11-29,2,2,1,22.76
416,2017-11-29,3,2,1,2.78
416,2017-11-29,4,2,1,8.54
416,2017-11-29,5,2,1,2.57
416,2017-11-29,6,1,0,63.77
416,2017-11-29,7,1,0,3.72
416,2017-11-29,8,1,0,7.95
416,2017-11-29,10,2,1,86.51
416,2017-11-29,11,1,1,1.41
416,2017-11-29,12,2,1,0.06
416,2017-11-29,13,2,1,1.39
416,2017-11-29,14,1,0,80.05
416,2017-11-29,15,1,1,23.34
416,2017-11-29,16,1,0,20.92
416,2017-11-29,17,1,1,21.3
416,2017-11-29,19,1,0,34.99
416,2017-11-29,20,1,0,1.34
416,2017-11-29,21,1,1,4.67
416,2017-11-29,22,2,1,0.3
416,2017-11-29,23,2,1,1.65
416,2017-11-29,24,1,0,8.73
416,2017-11-29,25,1,0,0.2
416,2017-11-29,26,1,0,2.57
416,2017-11-29,27,2,1,51.64
416,2017-11-29,28,2,1,7.56
416,2017-11-29,29,2,1,0.11
416,2017-11-29,30,1,0,54.71
416,2017-11-29,31,1,1,21.71
416,2017-11-29,32,1,0,7.84
416,2017-11-29,33,1,1,0.34
416,2017-11-29,34,1,1,0.1
416,2017-11-29,35,2,1,0.03
416,2017-11-29,36,2,1,9.85
416,2017-11-29,37,1,1,1.98
416,2017-11-29,38,1,0,73.7
416,2017-11-29,39,2,1,27.6
416,2017-11-29,40,2,0,4.7
416,2017-11-29,41,2,1,1.96
416,2017-11-29,42,2,1,9.36
416,2017-11-29,43,1,1,1.31
416,2017-11-29,44,1,0,4.88
416,2017-11-29,46,2,1,31.11
416,2017-11-29,47,2,1,3.19
416,2017-11-29,48,2,0,56.49
416,2017-11-29,49,2,1,30.32
416,2017-11-29,50,2,1,6.93
418,2017-11-11,1,1,0,16.4
418,2017-11-11,2,2,1,42.59
418,2017-11-11,3,2,1,1.33
418,2017-11-11,4,2,1,13.79
418,2017-11-11,5,2,1,7.93
418,2017-11-11,6,2,1,4.2
418,2017-11-11,7,1,1,22.91
418,2017-11-11,8,1,0,14.39
418,2017-11-11,9,1,1,0.12
418,2017-11-11,10,1,1,9.48
418,2017-11-11,11,1,1,0.02
418,2017-11-11,12,2,0,29.27
418,2017-11-11,13,1,1,0.14
418,2017-11-11,14,2,0,12.92
418,2017-11-11,15,2,1,42.94
418,2017-11-11,16,2,1,13.3
418,2017-11-11,18,2,0,70.34
418,2017-11-11,19,1,0,2.93
418,2017-11-11,20,2,1,133.07
418,2017-11-11,21,1,0,21.99
418,2017-11-11,22,1,0,2.28
418,2017-11-11,23,2,1,87.2
418,2017-11-11,24,2,0,18.22
418,2017-11-11,25,1,0,6
418,2017-11-11,26,1,0,12.71
418,2017-11-11,27,2,1,131.2
418,2017-11-11,28,2,1,8.32
418,2017-11-11,29,2,1,4.85
418,2017-11-11,30,1,0,22.68
418,2017-11-11,31,2,1,17.76
418,2017-11-11,32,2,0,42.13
418,2017-11-11,33,2,1,46.23
418,2017-11-11,34,1,0,19.15
418,2017-11-11,35,1,0,16.44
418,2017-11-11,36,2,1,83.29
418,2017-11-11,37,1,0,10.82
418,2017-11-11,38,1,1,2.24
418,2017-11-11,39,2,1,8.38
418,2017-11-11,40,2,0,58.36
418,2017-11-11,41,1,1,41.48
418,2017-11-11,43,2,1,52.43
418,2017-11-11,44,2,1,7.49
418,2017-11-11,47,1,1,4.91
418,2017-11-11,49,1,1,9.18
418,2017-11-11,52,1,1,1.06
418,2017-11-12,1,1,0,4.79
418,2017-11-12,2,2,1,4.11
418,2017-11-12,3,2,1,4.66
418,2017-11-12,4,2,1,5.33
418,2017-11-12,5,2,1,8.83
418,2017-11-12,6,2,1,2.98
418,2017-11-12,7,1,1,2.05
418,2017-11-12,8,1,1,8.7
418,2017-11-12,9,1,1,3.41
418,2017-11-12,10,1,1,8.35
418,2017-11-12,11,1,1,1.55
418,2017-11-12,12,2,0,117.9
418,2017-11-12,13,1,1,54.39
418,2017-11-12,14,2,1,7.64
418,2017-11-12,15,2,1,29.32
418,2017-11-12,16,2,1,4.08
418,2017-11-12,17,2,1,8.07
418,2017-11-12,18,2,1,1.35
418,2017-11-12,19,1,1,1.03
418,2017-11-12,20,2,0,15.91
418,2017-11-12,21,1,0,28.59
418,2017-11-12,22,1,1,42.51
418,2017-11-12,23,2,1,14.56
418,2017-11-12,24,2,1,6.47
418,2017-11-12,25,1,1,0.35
418,2017-11-12,26,2,0,16.25
418,2017-11-12,27,2,1,45.01
418,2017-11-12,28,2,1,2.4
418,2017-11-12,29,2,1,12.24
418,2017-11-12,30,1,1,2.63
418,2017-11-12,31,1,0,17.28
418,2017-11-12,32,1,1,12.62
418,2017-11-12,33,2,1,8.11
418,2017-11-12,34,1,1,23.89
418,2017-11-12,35,2,1,24.1
418,2017-11-12,36,2,1,2.23
418,2017-11-12,37,1,1,1.18
418,2017-11-12,38,2,0,12.87
418,2017-11-12,39,2,1,3.12
418,2017-11-12,40,1,1,3.66
418,2017-11-12,41,1,1,6.35
418,2017-11-12,42,2,0,28.35
418,2017-11-12,43,1,1,1.45
418,2017-11-12,44,2,0,8.91
418,2017-11-12,50,1,1,3.94
418,2017-11-14,1,1,0,29.71
418,2017-11-14,2,2,1,63.11
418,2017-11-14,3,2,1,29.18
418,2017-11-14,4,2,1,6.57
418,2017-11-14,6,2,1,57.63
418,2017-11-14,7,1,0,189.39
418,2017-11-14,8,1,0,2
418,2017-11-14,9,1,0,17.27
418,2017-11-14,11,1,0,44.4
418,2017-11-14,12,2,1,216.51
418,2017-11-14,13,1,1,12.12
418,2017-11-14,14,2,1,16.09
418,2017-11-14,15,2,1,29.31
418,2017-11-14,16,2,1,13.25
418,2017-11-14,18,2,1,41.56
418,2017-11-14,19,1,0,195.82
418,2017-11-14,20,2,1,70.24
418,2017-11-14,21,1,1,20.91
418,2017-11-14,22,1,1,7.96
418,2017-11-14,23,2,1,5.78
418,2017-11-14,24,2,1,19.32
418,2017-11-14,25,1,0,138.32
418,2017-11-14,26,1,1,61.24
418,2017-11-14,28,2,1,41.25
418,2017-11-14,29,2,1,8.92
418,2017-11-14,30,1,0,111.58
418,2017-11-14,31,2,1,41.9
418,2017-11-14,32,2,1,11.71
418,2017-11-14,33,2,1,0.39
418,2017-11-14,34,1,1,13.2
418,2017-11-14,35,1,1,27.76
418,2017-11-14,36,2,1,11.52
418,2017-11-14,38,1,0,187.5
418,2017-11-14,39,2,1,1.11
418,2017-11-14,42,1,0,103.66
418,2017-11-14,43,2,1,128.02
418,2017-11-14,44,2,1,25.75
418,2017-11-14,47,1,0,79.99
418,2017-11-14,49,1,1,64.24
418,2017-11-14,52,1,1,2.34
418,2017-11-15,1,1,0,2.67
418,2017-11-15,2,2,1,61.49
418,2017-11-15,3,2,1,0.06
418,2017-11-15,4,2,1,8.21
418,2017-11-15,5,2,1,28.47
418,2017-11-15,6,2,1,0.84
418,2017-11-15,7,1,1,1.16
418,2017-11-15,8,1,1,18.31
418,2017-11-15,9,1,1,2.38
418,2017-11-15,10,1,1,0.21
418,2017-11-15,11,1,0,12.87
418,2017-11-15,12,2,1,4.53
418,2017-11-15,13,1,0,20.73
418,2017-11-15,14,2,1,70.21
418,2017-11-15,15,2,0,14.27
418,2017-11-15,16,2,1,6.02
418,2017-11-15,17,2,1,10.77
418,2017-11-15,18,2,1,29.08
418,2017-11-15,19,1,1,3.6
418,2017-11-15,20,2,1,3.32
418,2017-11-15,21,1,1,5.68
418,2017-11-15,22,1,1,1.68
418,2017-11-15,23,2,0,10.45
418,2017-11-15,24,2,1,29.07
418,2017-11-15,25,1,0,8.96
418,2017-11-15,26,1,1,0.16
418,2017-11-15,27,2,1,6.19
418,2017-11-15,28,2,1,13.91
418,2017-11-15,29,2,1,1.26
418,2017-11-15,30,1,1,9.12
418,2017-11-15,31,2,0,18
418,2017-11-15,32,2,1,27.49
418,2017-11-15,33,2,1,2.92
418,2017-11-15,34,1,0,15.46
418,2017-11-15,36,2,1,48.56
418,2017-11-15,37,1,1,18.27
418,2017-11-15,38,1,1,6.36
418,2017-11-15,39,2,0,48.89
418,2017-11-15,40,2,1,44.36
418,2017-11-15,41,1,0,11.39
418,2017-11-15,42,1,1,5.08
418,2017-11-15,43,2,0,13.37
418,2017-11-15,44,2,1,13.76
418,2017-11-15,47,1,1,7.77
418,2017-11-15,49,1,1,6.03
418,2017-11-15,52,1,1,1.84
418,2017-11-16,1,1,0,29.66
418,2017-11-16,2,2,1,54.49
418,2017-11-16,3,2,1,4.47
418,2017-11-16,4,2,1,4.83
418,2017-11-16,5,2,1,5.99
418,2017-11-16,6,2,1,0.3
418,2017-11-16,8,1,0,67.8
418,2017-11-16,9,1,1,2.91
418,2017-11-16,10,1,1,5.84
418,2017-11-16,11,1,1,14.72
418,2017-11-16,12,2,0,10.42
418,2017-11-16,13,1,1,16.74
418,2017-11-16,14,2,0,7.24
418,2017-11-16,15,2,1,11.36
418,2017-11-16,16,2,1,6.43
418,2017-11-16,17,2,1,3.35
418,2017-11-16,18,2,1,0.23
418,2017-11-16,19,1,0,72.82
418,2017-11-16,20,2,1,9.58
418,2017-11-16,21,1,1,0.22
418,2017-11-16,22,1,1,5.88
418,2017-11-16,23,2,0,19.48
418,2017-11-16,24,2,1,2.9
418,2017-11-16,25,1,1,22.45
418,2017-11-16,26,1,1,0.23
418,2017-11-16,27,2,0,29.11
418,2017-11-16,28,2,1,16.86
418,2017-11-16,29,2,1,8.53
418,2017-11-16,30,1,0,23.35
418,2017-11-16,31,2,0,5
418,2017-11-16,32,2,1,44.37
418,2017-11-16,33,2,1,8.41
418,2017-11-16,34,1,0,44.42
